Product Name,Store,Min Price,Weight_g,Price per Gram,Category,usda_match,match_confidence,Energy (kcal),Protein (g),Healthy Fats (g),Unhealthy Fats (g),"Carbohydrate, by difference (g)","Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Potassium, K (mg)","Sodium, Na (mg)",Vitamin C (mg),"Vitamin A, RAE (µg)",Vitamin D (D2 + D3) (µg),"Sugars, Total (g)",Cholesterol (mg)
Sabor Mexicano Chunky Salsa Medium,Foodland,9.99,372.65,0.02680823,"Salsa, Dips & Spreads","Salsa, red",88.9,34.0,1.44,0.096,0.021,6.74,1.8,28.0,0.42,258.0,656.0,1.9,24.0,0.0,3.81,0.0
Sabor Mexicano Salsa Verde,Foodland,9.99,372.65,0.02680823,"Salsa, Dips & Spreads","Salsa, red",77.8,34.0,1.44,0.096,0.021,6.74,1.8,28.0,0.42,258.0,656.0,1.9,24.0,0.0,3.81,0.0
Tostitos Chunky Salsa,Foodland,4.99,442.08,0.01128768,"Salsa, Dips & Spreads","Dip, TOSTITOS, salsa con queso, medium",80.0,133.0,2.92,5.35,2.537,11.7,0.6,90.0,0.14,88.0,773.0,0.6,33.0,,1.4,9.0
Tostitos Habanero Salsa,Foodland,4.99,442.08,0.01128768,"Salsa, Dips & Spreads","Dip, TOSTITOS, salsa con queso, medium",75.7,133.0,2.92,5.35,2.537,11.7,0.6,90.0,0.14,88.0,773.0,0.6,33.0,,1.4,9.0
Tostitos Queso Blanco Medium Dip,Foodland,4.99,428.68,0.01164042,"Salsa, Dips & Spreads","Dip, TOSTITOS, salsa con queso, medium",87.7,133.0,2.92,5.35,2.537,11.7,0.6,90.0,0.14,88.0,773.0,0.6,33.0,,1.4,9.0
"Tostitos Salsa Con Queso Dip, Medium",Foodland,6.99,660.54,0.0105822,"Salsa, Dips & Spreads","Dip, TOSTITOS, salsa con queso, medium",100.0,133.0,2.92,5.35,2.537,11.7,0.6,90.0,0.14,88.0,773.0,0.6,33.0,,1.4,9.0
Tostitos Salsa Con Queso Dips,Foodland,4.99,428.68,0.01164042,"Salsa, Dips & Spreads","Dip, TOSTITOS, salsa con queso, medium",93.1,133.0,2.92,5.35,2.537,11.7,0.6,90.0,0.14,88.0,773.0,0.6,33.0,,1.4,9.0
Tostitos Salsa Medium Chunky,Foodland,5.99,679.25,0.0088185,"Salsa, Dips & Spreads","Salsa, red",88.9,34.0,1.44,0.096,0.021,6.74,1.8,28.0,0.42,258.0,656.0,1.9,24.0,0.0,3.81,0.0
Tostitos Smooth & Cheesy Dip,Foodland,4.99,428.68,0.01164042,"Salsa, Dips & Spreads",Cheese dip,90.0,163.0,3.14,9.0,3.08,7.86,0.3,71.0,0.56,27.0,656.0,0.0,19.0,0.0,0.29,9.0
"Ajinomoto Gyoza, Pork & Chicken",Foodland,7.99,240.97,0.03315755,Appetizers & Snacks,"Bologna, chicken, pork",75.0,336.0,10.3,17.549999999999997,10.143,4.19,0.0,196.0,1.12,162.0,1240.0,13.2,13.0,,0.0,87.0
Ajinomoto Pork & Chicken Gyoza,Foodland,15.99,697.4,0.02292809,Appetizers & Snacks,"Bologna, chicken, pork",75.0,336.0,10.3,17.549999999999997,10.143,4.19,0.0,196.0,1.12,162.0,1240.0,13.2,13.0,,0.0,87.0
Ajinomoto Seafood Gyoza,Foodland,15.99,697.4,0.02292809,Appetizers & Snacks,Seafood dip,77.8,337.0,6.18,22.48,8.47,4.2,0.2,119.0,0.41,102.0,715.0,1.5,71.0,0.1,1.95,71.0
Ajinomoto Seafood Gyoza Dumplings with Shrimp,Foodland,7.99,240.97,0.03315755,Appetizers & Snacks,"Lo mein, with shrimp",83.3,121.0,8.56,1.6829999999999998,0.476,16.2,1.0,36.0,0.91,119.0,363.0,1.3,26.0,0.1,2.08,44.0
Ajinomoto Shumai Crab Dumplings,Foodland,7.99,224.27,0.03562673,Appetizers & Snacks,Crab,100.0,83.0,17.9,0.387,0.201,0.0,0.0,91.0,0.5,259.0,395.0,3.3,1.0,0.0,0.0,97.0
"Ajinomoto Shumai, Shrimp",Foodland,7.99,224.27,0.03562673,Appetizers & Snacks,"Fajita, shrimp",81.8,189.0,8.33,6.18,1.93,18.4,1.5,72.0,1.32,145.0,456.0,23.9,42.0,0.0,2.44,51.0
"Bestaste Shumai, Pork with Shrimp Dumplings",Foodland,8.99,283.18,0.03174659,Appetizers & Snacks,"Lo mein, with shrimp",73.3,121.0,8.56,1.6829999999999998,0.476,16.2,1.0,36.0,0.91,119.0,363.0,1.3,26.0,0.1,2.08,44.0
Day-Lee Pride Karaage Chicken,Foodland,10.99,338.65,0.03245207,Appetizers & Snacks,Orange chicken,88.9,262.0,14.5,9.56,2.42,22.5,0.8,14.0,0.94,209.0,553.0,0.9,75.0,0.1,13.6,61.0
J-Basket Crab Shumai,Foodland,18.99,748.37,0.02537523,Appetizers & Snacks,Crab,100.0,83.0,17.9,0.387,0.201,0.0,0.0,91.0,0.5,259.0,395.0,3.3,1.0,0.0,0.0,97.0
J-Basket Fully Cook Panko Breaded Fried Shrimp (10-pieces),Foodland,9.99,259.83,0.03844865,Appetizers & Snacks,"Shrimp, fried",100.0,218.0,12.3,10.04,1.86,12.4,0.5,56.0,1.05,110.0,434.0,0.0,42.0,0.1,0.2,102.0
J-Basket Fully Cooked Shrimp Wonton,Foodland,9.99,321.83,0.03104111,Appetizers & Snacks,"Soup, wonton",84.2,33.0,2.39,0.735,0.406,2.95,0.3,10.0,0.24,86.0,370.0,1.7,1.0,0.0,0.74,4.0
J-Basket Shrimp Shumai,Foodland,6.99,215.39,0.03245207,Appetizers & Snacks,Shrimp scampi,76.9,192.0,15.4,6.87,4.26,2.27,0.2,72.0,0.5,156.0,168.0,3.8,117.0,0.1,0.1,154.0
JFC Gyoza Potstickers with Shrimp,Foodland,6.99,215.39,0.03245207,Appetizers & Snacks,"Egg roll, with shrimp",80.0,258.0,6.68,10.6,2.01,27.1,2.0,49.0,1.7,202.0,440.0,5.7,48.0,0.0,5.07,15.0
Lotte Kimbap Vegetable,Foodland,3.99,230.85,0.01728426,Appetizers & Snacks,"Soup, vegetable",88.0,27.0,0.84,0.303,0.064,5.08,1.0,12.0,0.2,154.0,243.0,8.9,36.0,0.0,1.33,0.0
Mizkan Kin No Tsubu Kurozu Natto,Foodland,3.99,120.33,0.03315755,Appetizers & Snacks,Natto,100.0,211.0,19.4,8.64,1.59,12.7,5.4,217.0,8.6,729.0,7.0,13.0,0.0,0.0,4.89,0.0
Mizkan Kin No Tsubu Niowanatto,Foodland,3.99,148.83,0.02680823,Appetizers & Snacks,Natto,100.0,211.0,19.4,8.64,1.59,12.7,5.4,217.0,8.6,729.0,7.0,13.0,0.0,0.0,4.89,0.0
"Shanghai Kitchen Spring Rolls, Shrimp",Foodland,5.99,273.89,0.02186987,Appetizers & Snacks,"Sushi roll, shrimp",80.0,100.0,7.01,0.328,0.154,15.7,0.7,25.0,0.2,53.0,358.0,0.5,25.0,0.0,0.92,51.0
Wang Vegetable Spring Roll,Foodland,7.99,686.4,0.01164042,Appetizers & Snacks,"Roll, gluten free",100.0,239.0,3.34,1.987,0.215,50.5,5.1,180.0,3.57,76.0,593.0,0.0,0.0,0.0,6.87,0.0
Canyon Bakehouse Gluten Free 7-Grain Bread,Foodland,10.99,510.76,0.02151713,Bread & Baked Goods,"Bread, whole grain white",78.6,238.0,10.7,1.366,0.63,43.9,9.2,684.0,4.89,127.0,450.0,0.0,0.0,0.0,5.0,0.0
"Food For Life Ezekiel 4:9 Bread, 100% Whole Wheat",Foodland,11.29,680.99,0.01657878,Bread & Baked Goods,"Bread, wheat",100.0,274.0,10.7,2.232,0.73,47.5,4.0,125.0,3.6,141.0,473.0,0.2,0.0,0.0,5.73,0.0
Food For Life Ezekiel Cinnamon Raisin Bread,Foodland,12.49,680.93,0.01834248,Bread & Baked Goods,"Bread, cinnamon",100.0,253.0,7.05,3.53,0.0,44.4,3.5,71.0,2.54,74.0,388.0,0.0,0.0,0.0,14.1,0.0
Food For Life Genesis 1:29 Sprout Grain Bread,Foodland,9.49,672.59,0.0141096,Bread & Baked Goods,"Bread, whole grain white",78.6,238.0,10.7,1.366,0.63,43.9,9.2,684.0,4.89,127.0,450.0,0.0,0.0,0.0,5.0,0.0
Food For Life Sprouted 7 Grain Bread,Foodland,11.29,680.99,0.01657878,Bread & Baked Goods,"Bread, wheat, sprouted",82.4,188.0,13.2,0.0,0.0,33.9,5.3,0.0,1.89,198.0,474.0,0.0,0.0,0.0,2.63,0.0
"Immaculate Flaky Biscuits, Refrigerated",Foodland,9.89,452.22,0.02186987,Bread & Baked Goods,"Biscuit, from refrigerated dough",76.9,324.0,6.79,5.0,5.51,49.0,2.8,27.0,2.57,152.0,1000.0,0.0,0.0,0.0,8.19,0.0
Little North Bakehouse Bread Sprouted Honey Oat,Foodland,9.89,483.41,0.02045891,Bread & Baked Goods,"Bread, sprouted wheat",85.0,188.0,13.2,0.0,0.0,33.9,5.3,0.0,1.89,198.0,474.0,0.0,0.0,0.0,2.63,0.0
Little North Bakehouse Gf Bread White Slice,Foodland,10.49,571.9,0.01834248,Bread & Baked Goods,"Bread, white",100.0,267.0,9.43,2.587,0.821,49.2,2.3,211.0,3.36,117.0,450.0,0.0,0.0,0.0,5.34,0.0
New York 3 Cheese Sticks,Foodland,7.99,365.34,0.02186987,Bread & Baked Goods,"Cheese, brick",83.3,371.0,23.2,9.384,18.8,2.79,0.0,674.0,0.43,136.0,560.0,0.0,292.0,0.5,0.51,94.0
"New York Bread Sticks, Original, Garlic",Foodland,5.69,298.72,0.01904795,Bread & Baked Goods,"Garlic bread, frozen",100.0,350.0,8.36,10.11,5.5200000000000005,41.7,2.5,27.0,3.05,103.0,544.0,0.2,13.0,0.2,3.69,0.0
Pepperidge Farm Texas Toast Garlic,Foodland,5.39,318.34,0.01693152,Bread & Baked Goods,"Garlic, raw",100.0,143.0,6.62,0.0,0.0,28.2,2.7,,,,,10.0,,,,
"Rudis Bakery Bread, Multigrain",Foodland,10.49,512.73,0.02045891,Bread & Baked Goods,"Bread, multigrain",100.0,265.0,13.4,2.63,0.872,43.3,7.4,103.0,2.5,230.0,360.0,0.1,0.0,0.0,6.39,0.0
Rudis Brd Whole Wheat,Foodland,9.49,625.67,0.01516782,Bread & Baked Goods,"Bread, wheat",90.0,274.0,10.7,2.232,0.73,47.5,4.0,125.0,3.6,141.0,473.0,0.2,0.0,0.0,5.73,0.0
"Rudis Gluten Free Bread, Original",Foodland,10.49,512.73,0.02045891,Bread & Baked Goods,"Rudi's, Gluten-Free Bakery, Original Sandwich Bread",82.4,320.0,3.13,9.58,0.358,52.8,3.5,24.0,0.76,92.0,528.0,,,,8.36,
Udi's Gluten Free Whole Grain Bread,Foodland,9.99,341.22,0.02927741,Bread & Baked Goods,"Udi's, Gluten Free, Soft & Hearty Whole Grain Bread",100.0,309.0,7.25,7.86,0.285,49.1,4.9,60.0,0.76,123.0,510.0,,,,9.81,
"Udi's Gluten-Free Sandwich Bread, White",Foodland,9.99,341.22,0.02927741,Bread & Baked Goods,"Udi's, Gluten Free, Soft & Delicious White Sandwich Bread",100.0,298.0,5.4,6.68,0.652,51.2,5.5,59.0,0.53,107.0,515.0,,,,11.3,
White Toque Blinis,Foodland,7.99,338.08,0.02363357,Bread & Baked Goods,"Cheese, white, queso blanco",72.2,310.0,20.4,7.609999999999999,14.59,2.53,,690.0,0.18,126.0,704.0,,157.0,0.7,1.76,70.0
"Applegate Sausage, Chicken Maple",Foodland,6.29,198.13,0.03174659,Breakfast,"Sausage, chicken, beef, pork, skinless, smoked",87.2,216.0,13.6,8.006,4.8,8.1,0.0,100.0,4.8,246.0,1030.0,0.0,0.0,,1.9,120.0
Banquet Brown 'N Serve Maple Sausage Links,Foodland,3.79,182.11,0.02081165,Breakfast,"Pork sausage rice links, brown and serve, cooked",78.1,407.0,13.7,22.17,12.8,2.36,0.0,15.0,1.12,212.0,689.0,0.0,0.0,0.9,0.0,66.0
Banquet Brown 'N Serve Sausage Patties,Foodland,3.79,182.11,0.02081165,Breakfast,"Sausage, turkey, reduced fat, brown and serve, cooked",77.6,204.0,17.0,6.42,2.87,10.9,0.3,31.0,1.8,207.0,721.0,0.0,2.0,0.4,0.0,58.0
Banquet Brown 'N Serve Turkey Sausage Links,Foodland,3.79,182.11,0.02081165,Breakfast,"Sausage, turkey, fresh, cooked",100.0,196.0,23.9,5.7,2.7,0.0,0.0,22.0,1.49,298.0,665.0,0.7,13.0,,0.0,92.0
Eggo Buttermilk Waffles,Foodland,5.99,346.56,0.01728426,Breakfast,"Buttermilk, low fat",100.0,,3.46,0.199,0.552,4.81,,120.0,0.0132,158.0,92.5,,,0.543,,4.79
Eggo Cinnamon Toast Waffles,Foodland,5.99,303.24,0.01975343,Breakfast,"Cereal, cinnamon toast",80.0,414.0,5.88,8.21,0.739,75.2,5.1,327.0,9.4,71.0,539.0,22.8,0.0,5.0,29.8,0.0
Eggo Mini Pancakes,Foodland,5.99,404.32,0.01481508,Breakfast,"Pancakes, plain, reduced fat",72.7,269.0,5.71,1.632,0.0,57.3,1.0,57.0,1.71,97.0,429.0,0.0,7.0,0.1,8.57,24.0
"Eggo Pancakes, Blueberry",Foodland,5.99,424.53,0.0141096,Breakfast,"Pancakes, blueberry, prepared from recipe",87.8,222.0,6.1,6.48,1.99,29.0,,206.0,1.72,138.0,412.0,2.2,50.0,,,56.0
Eggo Waffles Strawberry,Foodland,5.99,346.56,0.01728426,Breakfast,"Candies, TWIZZLERS Strawberry Twists Candy",73.9,348.0,2.56,0.0,0.0,79.2,0.0,0.0,0.51,,287.0,0.0,,,39.6,0.0
"Eggo Waffles, Chocolatey Chip",Foodland,5.99,346.56,0.01728426,Breakfast,"Waffles, chocolate chip, frozen, ready-to-heat",88.0,297.0,5.8,5.83,3.77,45.7,1.5,357.0,6.4,74.0,529.0,0.0,429.0,0.1,13.1,21.0
Farmer John Maple Pork Sausage Links,Foodland,3.29,227.49,0.01446234,Breakfast,Pork sausage,100.0,325.0,18.5,16.62,8.83,1.42,0.0,9.0,1.2,342.0,814.0,0.0,28.0,1.4,1.09,86.0
Farmer John Pork Sausage Links,Foodland,3.29,227.49,0.01446234,Breakfast,Pork sausage,100.0,325.0,18.5,16.62,8.83,1.42,0.0,9.0,1.2,342.0,814.0,0.0,28.0,1.4,1.09,86.0
Farmer John Pork Sausage Roll Regular,Foodland,5.49,457.76,0.01199316,Breakfast,Pork sausage,100.0,325.0,18.5,16.62,8.83,1.42,0.0,9.0,1.2,342.0,814.0,0.0,28.0,1.4,1.09,86.0
Jimmy Dean All Natural Sausage Links Original,Foodland,6.49,340.72,0.01904795,Breakfast,"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",74.1,328.0,9.29,12.419999999999998,8.777,21.1,2.0,137.0,1.84,292.0,589.0,,,,3.1,85.0
"Jimmy Dean Bacon, Egg & Cheese Biscuit Sandwiches",Foodland,10.39,409.1,0.02539727,Breakfast,Ham biscuit sandwich,87.2,322.0,11.6,4.82,10.8,28.2,1.6,216.0,1.97,168.0,1020.0,0.0,65.0,0.8,3.26,28.0
"Jimmy Dean Bacon, Egg & Cheese Breakfast Bowl",Foodland,5.69,199.15,0.02857193,Breakfast,"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",82.7,328.0,9.29,12.419999999999998,8.777,21.1,2.0,137.0,1.84,292.0,589.0,,,,3.1,85.0
"Jimmy Dean Breakfast Bowl, Ham, Egg & Cheese",Foodland,5.69,199.15,0.02857193,Breakfast,"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",84.9,328.0,9.29,12.419999999999998,8.777,21.1,2.0,137.0,1.84,292.0,589.0,,,,3.1,85.0
"Jimmy Dean Chicken Honey Biscuit, 4ct",Foodland,8.99,400.0,0.022475,Breakfast,"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",72.0,328.0,9.29,12.419999999999998,8.777,21.1,2.0,137.0,1.84,292.0,589.0,,,,3.1,85.0
"Jimmy Dean Delights English Muffin Sandwiches, Canadian Bacon, Egg White & Cheese",Foodland,11.29,508.04,0.02222261,Breakfast,"Canadian bacon, cooked",100.0,146.0,28.3,1.745,1.04,1.8,0.0,7.0,0.56,999.0,993.0,0.0,0.0,0.2,1.2,67.0
"Jimmy Dean Delights English Muffin Sandwiches, Turkey Sausage, Egg White & Cheese",Foodland,11.29,581.94,0.01940069,Breakfast,"Sausage, turkey, fresh, cooked",100.0,196.0,23.9,5.7,2.7,0.0,0.0,22.0,1.49,298.0,665.0,0.7,13.0,,0.0,92.0
"Jimmy Dean Delights Turkey Sausage, Egg White & Cheese Croissant Sandwiches",Foodland,11.29,542.48,0.02081165,Breakfast,"Sausage, turkey, fresh, cooked",100.0,196.0,23.9,5.7,2.7,0.0,0.0,22.0,1.49,298.0,665.0,0.7,13.0,,0.0,92.0
"Jimmy Dean English Muffin Sandwiches, Sausage, Egg & Cheese",Foodland,10.39,525.98,0.01975343,Breakfast,"Muffin, English, cheese",100.0,236.0,9.59,1.268,1.66,42.1,3.3,190.0,3.81,107.0,436.0,1.7,16.0,0.0,3.37,5.0
Jimmy Dean Ham & Cheese Croissant Sandwiches,Foodland,10.39,387.57,0.02680823,Breakfast,"Croissant, cheese",100.0,414.0,9.2,8.89,10.6,47.0,2.6,53.0,2.15,132.0,361.0,0.2,204.0,0.0,11.4,57.0
Jimmy Dean Pancakes and Sausage on a Stick,Foodland,10.99,842.06,0.01305138,Breakfast,"Pancakes and sausage, frozen meal",88.9,272.0,9.0,9.33,3.55,27.9,0.6,49.0,1.72,177.0,574.0,0.2,81.0,0.5,9.61,50.0
"Jimmy Dean Pork Sausage, Regular",Foodland,6.49,448.75,0.01446234,Breakfast,Pork sausage,100.0,325.0,18.5,16.62,8.83,1.42,0.0,9.0,1.2,342.0,814.0,0.0,28.0,1.4,1.09,86.0
Jimmy Dean Premium Pork Hot Sausage Roll,Foodland,6.49,448.75,0.01446234,Breakfast,Pork sausage,100.0,325.0,18.5,16.62,8.83,1.42,0.0,9.0,1.2,342.0,814.0,0.0,28.0,1.4,1.09,86.0
Jimmy Dean Premium Pork Sage Sausage Roll,Foodland,6.49,448.75,0.01446234,Breakfast,Pork sausage,100.0,325.0,18.5,16.62,8.83,1.42,0.0,9.0,1.2,342.0,814.0,0.0,28.0,1.4,1.09,86.0
"Jimmy Dean Sausage, Egg & Cheese Breakfast Bowl",Foodland,5.69,199.15,0.02857193,Breakfast,"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",92.3,328.0,9.29,12.419999999999998,8.777,21.1,2.0,137.0,1.84,292.0,589.0,,,,3.1,85.0
Jones Dairy Farm Chicken Link Sausage,Foodland,4.39,141.43,0.03104111,Breakfast,Turkey or chicken sausage,75.0,193.0,19.6,7.32,2.98,1.09,0.0,38.0,1.38,365.0,705.0,0.0,0.0,0.5,0.0,92.0
"Jones Dairy Farm Golden Brown All Natural Pork Sausage Links, Mild",Foodland,4.39,197.55,0.02222261,Breakfast,Pork sausage,100.0,325.0,18.5,16.62,8.83,1.42,0.0,9.0,1.2,342.0,814.0,0.0,28.0,1.4,1.09,86.0
Jones Dairy Farm Turkey Sausage Links,Foodland,4.39,141.43,0.03104111,Breakfast,"Sausage, turkey, fresh, cooked",100.0,196.0,23.9,5.7,2.7,0.0,0.0,22.0,1.49,298.0,665.0,0.7,13.0,,0.0,92.0
"Krusteaz Pancakes, Mini",Foodland,8.49,422.26,0.02010617,Breakfast,"Pancakes, gluten free",100.0,215.0,3.31,3.62,0.48,40.3,1.5,39.0,0.7,127.0,331.0,0.3,0.0,0.0,4.06,12.0
"Natures Path Organic Waffles, Flax Plus",Foodland,6.19,211.43,0.02927741,Breakfast,"Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS flakes",73.3,350.0,11.9,3.91,0.62,75.3,16.6,55.0,5.89,501.0,458.0,0.0,0.0,0.0,12.2,0.0
"Natures Path Organic Waffles, Gluten Free, Buckwheat Wildberry",Foodland,6.19,211.43,0.02927741,Breakfast,Buckwheat,100.0,343.0,13.2,2.08,0.741,71.5,10.0,18.0,2.2,460.0,1.0,0.0,0.0,0.0,,0.0
Ore-Ida Hash Brown Potatoes,Foodland,7.99,838.94,0.00952398,Breakfast,"Potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil",82.6,219.0,2.65,10.08,0.97,28.5,3.2,17.0,0.54,496.0,15.0,6.7,0.0,0.0,0.27,0.0
"Pillsbury Strawberry Toaster Strudel, Value Size",Foodland,9.49,656.19,0.01446234,Breakfast,"Strudel, apple",84.6,274.0,3.3,8.59,2.04,41.1,2.2,15.0,0.42,149.0,135.0,1.7,6.0,0.0,25.8,6.0
"Pillsbury Toaster Strudel Pastries, Blueberry",Foodland,4.99,328.99,0.01516782,Breakfast,"Pie, blueberry",92.3,300.0,2.82,8.61,5.36,38.0,2.5,13.0,1.21,71.0,217.0,1.1,40.0,0.1,15.5,7.0
"Pillsbury Toaster Strudel Pastries, Cream Cheese & Strawberry",Foodland,4.99,328.99,0.01516782,Breakfast,"Cream cheese, fat free",100.0,105.0,15.7,0.307,0.644,7.66,0.0,351.0,0.19,278.0,702.0,0.0,11.0,0.0,5.48,12.0
"Pillsbury Toaster Strudel Pastries, Strawberry",Foodland,4.99,328.99,0.01516782,Breakfast,"Pie, strawberry",92.9,289.0,2.88,6.930000000000001,3.72,44.2,2.2,15.0,1.37,89.0,189.0,15.8,0.0,0.0,22.6,0.0
Van's Gluten Free Waffles,Foodland,6.19,254.32,0.02433905,Breakfast,"Van's, Gluten Free, Totally Original Waffles",100.0,248.0,2.99,6.84,0.791,40.5,,48.0,0.56,121.0,508.0,,,,1.73,
Acai Roots Organic Acai Sorbet,Foodland,30.99,1830.31,0.01693152,Dessert,Sorbet,100.0,110.0,0.79,0.015,0.0,27.1,0.5,3.0,0.17,28.0,13.0,5.2,0.0,0.0,25.8,0.0
Acai Roots Organic Pure Acai,Foodland,8.29,398.33,0.02081165,Dessert,"Wasabi, root, raw",80.0,109.0,4.8,0.0,0.0,23.5,7.8,128.0,1.03,568.0,17.0,41.9,2.0,0.0,,0.0
Athens Fillo Dough Twin Pack,Foodland,8.99,455.11,0.01975343,Dessert,Phyllo dough,75.0,299.0,7.1,4.073,1.47,52.6,1.9,11.0,3.21,74.0,483.0,0.0,0.0,0.0,0.18,0.0
Cool Whip,Foodland,5.69,448.08,0.01269864,Dessert,"Salad dressing, KRAFT MIRACLE WHIP FREE Nonfat Dressing",77.8,84.0,0.2,0.0,0.6,15.5,1.9,6.0,0.12,49.0,788.0,0.0,,,10.3,9.0
Cool Whip Extra Creamy Whipped Topping,Foodland,3.5,225.51,0.01552056,Dessert,"Whipped topping, frozen, low fat",100.0,224.0,3.0,1.107,11.3,23.6,0.0,71.0,0.1,101.0,72.0,0.0,4.0,0.0,23.6,2.0
Cool Whip Lite Whipped Topping,Foodland,3.5,225.51,0.01552056,Dessert,"Whipped topping, frozen, low fat",100.0,224.0,3.0,1.107,11.3,23.6,0.0,71.0,0.1,101.0,72.0,0.0,4.0,0.0,23.6,2.0
Cool Whip Sugar Free Whipped Topping,Foodland,3.5,225.51,0.01552056,Dessert,"Whipped topping, sugar free",100.0,224.0,3.0,1.107,11.3,23.6,0.0,71.0,0.1,101.0,72.0,0.0,4.0,0.0,23.6,2.0
"Cool Whip Topping, Original",Foodland,3.5,225.51,0.01552056,Dessert,"Whipped topping, frozen, low fat",80.0,224.0,3.0,1.107,11.3,23.6,0.0,71.0,0.1,101.0,72.0,0.0,4.0,0.0,23.6,2.0
Dole Frozen Gold Pineapple Chunks,Foodland,7.99,453.03,0.017637,Dessert,"Pineapple, raw",100.0,,0.461,0.0,0.0,14.1,0.935,12.5,0.054,137.0,0.0,58.6,,,,
Dole Frozen Mango Chunks,Foodland,7.99,453.03,0.017637,Dessert,"Mango, frozen",100.0,60.0,0.82,0.211,0.092,15.0,1.6,11.0,0.16,168.0,1.0,36.4,54.0,0.0,13.7,0.0
"Dole Frozen Strawberries, Peaches & Bananas",Foodland,7.99,397.39,0.02010617,Dessert,"Strawberries, raw",100.0,,0.641,0.0,0.0,7.96,,16.9,0.255,161.0,0.0,59.6,,,,
Dole Mixed Fruit,Foodland,7.99,453.03,0.017637,Dessert,"Babyfood, juice, mixed fruit",100.0,47.0,0.1,0.045,0.015,11.7,0.1,8.0,0.34,101.0,8.0,63.6,2.0,0.0,8.46,0.0
Hawaiian Pie Company Grandpa Yoshio's Peach Pie,Foodland,33.99,1357.18,0.02504453,Dessert,"Pie, peach",100.0,224.0,1.9,7.99,1.51,32.9,0.8,8.0,0.5,125.0,217.0,0.9,10.0,0.0,16.2,0.0
Hawaiian Pie Grandpa Yoshio's Apple Pie,Foodland,33.99,1357.18,0.02504453,Dessert,"Pie, apple",100.0,296.0,2.7,8.45,5.34,37.6,1.8,11.0,1.23,80.0,217.0,0.5,40.0,0.1,15.9,7.0
Holy's Bakery Apple Pie,Foodland,19.99,1011.98,0.01975343,Dessert,"Pie, apple",100.0,296.0,2.7,8.45,5.34,37.6,1.8,11.0,1.23,80.0,217.0,0.5,40.0,0.1,15.9,7.0
Holy's Bakery Peach Pie,Foodland,19.99,1011.98,0.01975343,Dessert,"Pie, peach",100.0,224.0,1.9,7.99,1.51,32.9,0.8,8.0,0.5,125.0,217.0,0.9,10.0,0.0,16.2,0.0
Maika`i Dark Chocolate Banana Slice,Foodland,2.0,226.8,0.0088185,Dessert,"Banana, raw",100.0,97.0,0.74,0.105,0.112,22.7,1.7,5.0,0.0,326.0,0.0,12.0,1.0,0.0,15.8,0.0
Marie Callender's Dutch Apple Pie,Foodland,14.99,1089.64,0.01375686,Dessert,"Pie, apple",100.0,296.0,2.7,8.45,5.34,37.6,1.8,11.0,1.23,80.0,217.0,0.5,40.0,0.1,15.9,7.0
"Marie Callender's Pie, Banana Cream",Foodland,14.99,988.28,0.01516782,Dessert,"Pie, banana cream",100.0,284.0,2.42,6.6,7.37,32.4,0.7,39.0,0.6,90.0,168.0,0.8,83.0,0.4,19.1,26.0
"Marie Callender's Pie, Lemon Meringue",Foodland,14.99,885.33,0.01693152,Dessert,"Pie, lemon meringue",100.0,294.0,4.53,6.65,3.65,43.7,1.1,17.0,1.25,67.0,179.0,0.6,35.0,0.5,26.4,79.0
Pepperidge Farm Puff Pastry Sheets,Foodland,9.99,488.3,0.02045891,Dessert,"Pastry, puff",100.0,558.0,7.4,31.03,5.5,45.7,1.5,10.0,2.6,62.0,253.0,0.0,0.0,0.0,0.75,0.0
"Pillsbury Deep Dish Pie Crusts & Pans, 2 count",Foodland,5.99,200.0,0.02995,Dessert,"Pie, custard",72.7,210.0,5.5,8.52,2.35,20.8,1.6,80.0,0.58,106.0,275.0,0.6,57.0,0.8,11.6,33.0
Pitaya Dragon Fruit Sorbetter,Foodland,10.99,451.54,0.02433905,Dessert,Dragon fruit,100.0,68.0,0.68,0.073,0.052,16.2,1.8,13.0,0.12,206.0,1.0,19.8,5.0,0.0,12.0,0.0
Pitaya Passion Fruit Sorbetter,Foodland,10.99,451.54,0.02433905,Dessert,"Passion fruit, raw",100.0,97.0,2.2,0.497,0.059,23.4,10.4,12.0,1.6,348.0,28.0,30.0,64.0,0.0,11.2,0.0
"Sara Lee All Butter Pound Cake, Family Size",Foodland,10.49,450.59,0.02328083,Dessert,"Butter, tub",80.0,731.0,0.49,23.23,45.4,0.0,0.0,23.0,0.05,41.0,583.0,0.0,683.0,0.0,0.06,225.0
